bin,ts,yes_price,volume,real_cum_trades,frac,slug,mapped_tick,config,market_title,truth
18,2026-01-29 08:35:32+00:00,0.9979736842105263,684492.313772,713,0.22784810126582278,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,4.329113924050633,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
19,2026-01-29 09:18:06+00:00,0.9981081081230921,178690.711266,750,0.24050632911392406,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,4.569620253164557,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
20,2026-01-29 09:51:04+00:00,0.9981842059156084,32184.74935,788,0.25316455696202533,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,4.810126582278482,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
21,2026-01-29 10:24:18+00:00,0.9982432410974659,23493.266268,825,0.26582278481012656,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,5.0506329113924044,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
22,2026-01-29 11:13:46+00:00,0.9981315752390872,79799.524224,863,0.27848101265822783,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,5.291139240506329,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
23,2026-01-29 12:50:42+00:00,0.9981081054888379,177941.869516,900,0.2911392405063291,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,5.531645569620253,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
24,2026-01-29 14:38:50+00:00,0.9980526316052631,180226.02161999998,938,0.3037974683544304,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,5.772151898734178,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
25,2026-01-29 15:56:46+00:00,0.9981621621264244,332443.54677,975,0.31645569620253167,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,6.012658227848101,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
26,2026-01-29 17:48:04+00:00,0.9980526297246003,326763.486968,1013,0.3291139240506329,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,6.253164556962025,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
27,2026-01-29 18:40:34+00:00,0.998,228156.772,1050,0.34177215189873417,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,6.493670886075949,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
28,2026-01-29 18:55:32+00:00,0.9986051063148871,90183.415995,1088,0.35443037974683544,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,6.734177215189874,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
29,2026-01-29 19:08:48+00:00,0.9987024541888793,68528.309034,1125,0.3670886075949367,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,6.974683544303797,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
30,2026-01-29 19:38:54+00:00,0.9987102773216323,319926.69062999997,1163,0.379746835443038,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,7.215189873417722,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
31,2026-01-29 21:05:22+00:00,0.9982162161622157,245102.990842,1200,0.3924050632911392,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,7.455696202531645,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
32,2026-01-29 21:59:54+00:00,0.9981052631317624,260598.29849800002,1238,0.4050632911392405,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,7.69620253164557,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
33,2026-01-29 22:34:20+00:00,0.9981351351351351,71256.619771,1275,0.4177215189873418,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,7.936708860759493,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
34,2026-01-29 23:33:48+00:00,0.9982631578422625,46439.916807,1313,0.43037974683544306,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,8.177215189873419,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
35,2026-01-30 01:02:02+00:00,0.9983783780548071,145756.263356,1350,0.4430379746835443,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,8.41772151898734,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
36,2026-01-30 02:07:34+00:00,0.9984999326955027,158391.201004,1388,0.45569620253164556,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,8.658227848101266,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
37,2026-01-30 02:59:28+00:00,0.9987294813384487,107029.795598,1425,0.46835443037974683,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,8.89873417721519,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
38,2026-01-30 03:16:50+00:00,0.9986839430120106,19987.031516,1463,0.4810126582278481,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,9.139240506329115,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
39,2026-01-30 04:17:18+00:00,0.9978512862000378,324536.863656,1500,0.4936708860759494,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,9.379746835443038,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
40,2026-01-30 05:27:40+00:00,0.9983513513244585,171059.203058,1537,0.5063291139240507,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,9.620253164556964,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
41,2026-01-30 07:05:10+00:00,0.9983684189627678,116897.373821,1575,0.5189873417721519,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,9.860759493670885,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
42,2026-01-30 08:38:52+00:00,0.9983783782699465,38595.783454,1612,0.5316455696202531,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,10.101265822784809,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
43,2026-01-30 10:23:20+00:00,0.9982368363969397,198680.231546,1650,0.5443037974683544,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,10.341772151898734,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
44,2026-01-30 12:32:42+00:00,0.998270245253633,111349.131668,1687,0.5569620253164557,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,10.582278481012658,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
45,2026-01-30 13:03:38+00:00,0.9985261619967281,74800.392232,1725,0.569620253164557,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,10.822784810126583,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
46,2026-01-30 14:31:12+00:00,0.9982884569805871,783716.2326740001,1762,0.5822784810126582,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,11.063291139240507,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
47,2026-01-30 15:08:00+00:00,0.9976078867291737,72225.683889,1800,0.5949367088607594,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,11.30379746835443,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
48,2026-01-30 15:47:24+00:00,0.9977362091580573,31718.080585,1837,0.6075949367088608,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,11.544303797468356,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
49,2026-01-30 15:58:22+00:00,0.9977368115522737,3414.731852,1875,0.620253164556962,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,11.784810126582277,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
50,2026-01-30 16:24:00+00:00,0.9958495589284952,315946.50222100003,1912,0.6329113924050633,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,12.025316455696203,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
51,2026-01-30 17:56:36+00:00,0.9944694823144231,36648.336224,1950,0.6455696202531646,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,12.265822784810126,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
52,2026-01-30 19:01:46+00:00,0.995583198504592,82214.09940600001,1987,0.6582278481012658,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,12.50632911392405,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
53,2026-01-30 19:52:18+00:00,0.9939665627035005,190759.018434,2025,0.6708860759493671,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,12.746835443037975,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
54,2026-01-30 21:21:12+00:00,0.9946707243680938,122254.261369,2062,0.6835443037974683,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,12.987341772151899,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
55,2026-01-30 22:50:22+00:00,0.9941099823904921,175043.23000100002,2100,0.6962025316455697,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,13.227848101265824,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
56,2026-01-31 01:19:50+00:00,0.9962256664236409,122779.79656,2137,0.7088607594936709,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,13.468354430379748,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
57,2026-01-31 02:51:46+00:00,0.9971842018321377,25230.363429,2175,0.7215189873417721,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,13.70886075949367,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
58,2026-01-31 03:23:36+00:00,0.9974594574048131,122098.896205,2212,0.7341772151898734,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,13.949367088607595,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
59,2026-01-31 05:36:48+00:00,0.9981578947455759,612174.18946,2250,0.7468354430379747,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,14.189873417721518,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
60,2026-01-31 07:50:22+00:00,0.9984594393899215,143694.967038,2287,0.759493670886076,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,14.430379746835444,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
61,2026-01-31 09:57:08+00:00,0.9984473491095714,68945.756507,2325,0.7721518987341772,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,14.670886075949367,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
62,2026-01-31 11:43:46+00:00,0.9975544033555126,120179.404192,2362,0.7848101265822784,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,14.91139240506329,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
63,2026-01-31 13:28:06+00:00,0.9970462373697045,73245.09338800001,2400,0.7974683544303798,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,15.151898734177216,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
64,2026-01-31 15:00:14+00:00,0.9964904176996516,138284.18589599998,2437,0.810126582278481,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,15.39240506329114,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
65,2026-01-31 16:45:28+00:00,0.9970801175382716,111766.95891,2475,0.8227848101265823,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,15.632911392405065,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
66,2026-01-31 17:56:30+00:00,0.9981202399724365,240641.107,2512,0.8354430379746836,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,15.873417721518987,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
67,2026-01-31 19:44:28+00:00,0.9973521932759518,128536.554064,2550,0.8481012658227848,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,16.11392405063291,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
68,2026-01-31 21:25:06+00:00,0.9972297081004526,148019.86220200002,2587,0.8607594936708861,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,16.354430379746837,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
69,2026-01-31 23:12:48+00:00,0.9979906147915337,65257.463427,2625,0.8734177215189873,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,16.59493670886076,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
70,2026-02-01 00:30:00+00:00,0.9979729719452443,235766.700397,2662,0.8860759493670886,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,16.83544303797468,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
71,2026-02-01 00:38:00+00:00,0.998447224012386,33283.2904,2700,0.8987341772151899,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,17.075949367088608,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
72,2026-02-01 00:46:00+00:00,0.9984863523727738,11067.279034,2737,0.9113924050632911,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,17.31645569620253,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
73,2026-02-01 00:48:38+00:00,0.9984995668156443,40.589442,2775,0.9240506329113924,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,17.556962025316455,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
74,2026-02-01 01:16:46+00:00,0.9985132961558155,44484.536671,2812,0.9367088607594937,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,17.79746835443038,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
75,2026-02-01 05:24:40+00:00,0.998921052631579,395349.664628,2850,0.9493670886075949,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,18.037974683544302,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
76,2026-02-01 10:47:26+00:00,0.999,589065.43491,2887,0.9620253164556962,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,18.27848101265823,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
77,2026-02-01 14:36:02+00:00,0.9990000000000001,382606.2108,2925,0.9746835443037974,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,18.518987341772153,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
78,2026-02-01 18:52:54+00:00,0.999,217486.296,2962,0.9873417721518988,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,18.759493670886076,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
79,2026-02-02 00:46:04+00:00,0.9990000000000001,487236.63564,3000,1.0,tesla-launches-unsupervised-full-self-driving-fsd-by-october-31-717-337,19.0,rq1_m01_s0,特斯拉10月底前推出无监督FSD,1.0
