bin,ts,yes_price,volume,real_cum_trades,frac,slug,mapped_tick,config,market_title,truth
40,2025-10-26 19:19:23+00:00,0.3125656530676236,479.529358,1030,0.5063291139240507,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,9.620253164556964,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
41,2025-10-26 20:02:53+00:00,0.2893681577923925,556.592624,1055,0.5189873417721519,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,9.860759493670885,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
42,2025-10-26 20:20:11+00:00,0.31857662462385145,999.4740850000001,1080,0.5316455696202531,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,10.101265822784809,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
43,2025-10-26 20:38:31+00:00,0.3290139593706947,1322.774514,1105,0.5443037974683544,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,10.341772151898734,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
44,2025-10-26 20:59:41+00:00,0.3044897343369842,1442.843172,1130,0.5569620253164557,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,10.582278481012658,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
45,2025-10-26 21:30:37+00:00,0.28473650462717026,806.783125,1155,0.569620253164557,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,10.822784810126583,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
46,2025-10-26 22:01:01+00:00,0.2687108781314892,740.310909,1180,0.5822784810126582,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,11.063291139240507,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
47,2025-10-26 22:33:55+00:00,0.26364108954736404,1557.06326,1205,0.5949367088607594,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,11.30379746835443,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
48,2025-10-26 23:07:49+00:00,0.27437262963127823,1107.549558,1230,0.6075949367088608,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,11.544303797468356,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
49,2025-10-27 00:01:33+00:00,0.26396921540180096,1073.387011,1256,0.620253164556962,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,11.784810126582277,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
50,2025-10-27 00:54:09+00:00,0.27010321924750597,2309.701357,1281,0.6329113924050633,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,12.025316455696203,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
51,2025-10-27 02:45:57+00:00,0.2278122880930174,563.402241,1306,0.6455696202531646,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,12.265822784810126,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
52,2025-10-27 03:39:41+00:00,0.21738382833919714,410.086836,1331,0.6582278481012658,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,12.50632911392405,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
53,2025-10-27 04:25:59+00:00,0.22207091319319658,1633.643063,1356,0.6708860759493671,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,12.746835443037975,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
54,2025-10-27 05:35:21+00:00,0.2209434874595385,1557.212874,1381,0.6835443037974683,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,12.987341772151899,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
55,2025-10-27 06:27:29+00:00,0.21490855758701805,1249.622276,1406,0.6962025316455697,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,13.227848101265824,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
56,2025-10-27 07:36:17+00:00,0.21278008132629858,2021.105035,1431,0.7088607594936709,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,13.468354430379748,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
57,2025-10-27 10:11:21+00:00,0.1946591328231612,1620.945966,1456,0.7215189873417721,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,13.70886075949367,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
58,2025-10-27 13:01:59+00:00,0.17902763313600892,554.515893,1481,0.7341772151898734,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,13.949367088607595,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
59,2025-10-27 14:47:09+00:00,0.1875747858380537,437.16725999999994,1507,0.7468354430379747,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,14.189873417721518,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
60,2025-10-27 16:17:45+00:00,0.21271994743314415,435.14391,1532,0.759493670886076,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,14.430379746835444,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
61,2025-10-27 18:04:01+00:00,0.19433189782215535,314.122459,1557,0.7721518987341772,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,14.670886075949367,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
62,2025-10-27 20:11:07+00:00,0.19961446427950486,318.159444,1582,0.7848101265822784,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,14.91139240506329,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
63,2025-10-27 21:27:01+00:00,0.23118737906846268,704.814157,1607,0.7974683544303798,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,15.151898734177216,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
64,2025-10-27 23:05:45+00:00,0.18833347538815623,1297.977168,1632,0.810126582278481,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,15.39240506329114,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
65,2025-10-28 03:15:37+00:00,0.13424866441720293,416.606928,1657,0.8227848101265823,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,15.632911392405065,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
66,2025-10-28 05:51:17+00:00,0.13653598750793805,480.9546009999999,1682,0.8354430379746836,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,15.873417721518987,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
67,2025-10-28 09:25:01+00:00,0.12897249128397792,282.073776,1707,0.8481012658227848,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,16.11392405063291,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
68,2025-10-28 13:58:55+00:00,0.10481888584333936,327.53243499999996,1732,0.8607594936708861,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,16.354430379746837,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
69,2025-10-28 17:37:19+00:00,0.11000150676048068,194.86162499999998,1758,0.8734177215189873,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,16.59493670886076,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
70,2025-10-28 22:28:53+00:00,0.12549563408414538,571.502846,1783,0.8860759493670886,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,16.83544303797468,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
71,2025-10-29 03:20:05+00:00,0.1898898330441952,1193.1768330000002,1808,0.8987341772151899,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,17.075949367088608,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
72,2025-10-29 13:14:25+00:00,0.07284814055547521,147.31729200000012,1833,0.9113924050632911,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,17.31645569620253,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
73,2025-10-29 18:32:19+00:00,0.0843007080154441,362.005565,1858,0.9240506329113924,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,17.556962025316455,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
74,2025-10-30 00:40:57+00:00,0.06586953202948342,195.23913099999993,1883,0.9367088607594937,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,17.79746835443038,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
75,2025-10-30 09:20:51+00:00,0.05880129231470638,171.31812099999996,1908,0.9493670886075949,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,18.037974683544302,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
76,2025-10-30 12:00:15+00:00,0.056752619895960185,156.17569699999996,1933,0.9620253164556962,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,18.27848101265823,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
77,2025-10-30 14:35:01+00:00,0.05856623589397411,64.867406,1958,0.9746835443037974,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,18.518987341772153,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
78,2025-10-30 21:46:29+00:00,0.05766962640270653,154.48341799999997,1983,0.9873417721518988,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,18.759493670886076,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
79,2025-10-30 23:56:31+00:00,0.11720843541217901,1001.936966,2009,1.0,katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31,19.0,rq1_m04_s0,Katy Perry与Justin Trudeau关系确认,0.0
