bin,ts,yes_price,volume,real_cum_trades,frac,slug,mapped_tick,config,market_title,truth
35,2025-08-31 20:05:32+00:00,0.1250506369619832,80.267144,198,0.4430379746835443,will-microstrategy-purchase-bitcoin-august-26-september-1,8.41772151898734,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
36,2025-08-31 20:16:00+00:00,0.14754493446077746,150.37727799999993,204,0.45569620253164556,will-microstrategy-purchase-bitcoin-august-26-september-1,8.658227848101266,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
37,2025-08-31 20:55:24+00:00,0.13422511659506092,52.897902,209,0.46835443037974683,will-microstrategy-purchase-bitcoin-august-26-september-1,8.89873417721519,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
38,2025-08-31 21:53:34+00:00,0.10632616980989736,808.0685309999997,215,0.4810126582278481,will-microstrategy-purchase-bitcoin-august-26-september-1,9.139240506329115,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
39,2025-08-31 22:36:00+00:00,0.08486019606258582,526.1550879999999,220,0.4936708860759494,will-microstrategy-purchase-bitcoin-august-26-september-1,9.379746835443038,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
40,2025-08-31 23:09:26+00:00,0.08078026437396464,44.079685,225,0.5063291139240507,will-microstrategy-purchase-bitcoin-august-26-september-1,9.620253164556964,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
41,2025-09-01 01:18:06+00:00,0.06495243170101644,114.86205799999999,231,0.5189873417721519,will-microstrategy-purchase-bitcoin-august-26-september-1,9.860759493670885,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
42,2025-09-01 02:03:50+00:00,0.06000000000000002,18.792800000000007,236,0.5316455696202531,will-microstrategy-purchase-bitcoin-august-26-september-1,10.101265822784809,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
43,2025-09-01 03:01:38+00:00,0.04666666666666668,804.4096660000004,242,0.5443037974683544,will-microstrategy-purchase-bitcoin-august-26-september-1,10.341772151898734,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
44,2025-09-01 04:58:28+00:00,0.06498061716240032,9.995573000000004,247,0.5569620253164557,will-microstrategy-purchase-bitcoin-august-26-september-1,10.582278481012658,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
45,2025-09-01 06:49:56+00:00,0.17220225989856272,1742.948766,253,0.569620253164557,will-microstrategy-purchase-bitcoin-august-26-september-1,10.822784810126583,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
46,2025-09-01 07:38:26+00:00,0.23399999999999999,108.23899999999999,258,0.5822784810126582,will-microstrategy-purchase-bitcoin-august-26-september-1,11.063291139240507,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
47,2025-09-01 08:20:00+00:00,0.09398701059069887,1377.4889210000003,264,0.5949367088607594,will-microstrategy-purchase-bitcoin-august-26-september-1,11.30379746835443,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
48,2025-09-01 08:36:20+00:00,0.06638323300493415,221.25299900000016,269,0.6075949367088608,will-microstrategy-purchase-bitcoin-august-26-september-1,11.544303797468356,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
49,2025-09-01 09:16:16+00:00,0.0683333818552041,131.90259,275,0.620253164556962,will-microstrategy-purchase-bitcoin-august-26-september-1,11.784810126582277,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
50,2025-09-01 09:35:40+00:00,0.08996816394226348,154.029148,280,0.6329113924050633,will-microstrategy-purchase-bitcoin-august-26-september-1,12.025316455696203,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
51,2025-09-01 09:48:40+00:00,0.10000000000000002,158.22000000000003,286,0.6455696202531646,will-microstrategy-purchase-bitcoin-august-26-september-1,12.265822784810126,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
52,2025-09-01 09:53:58+00:00,0.09599999908896167,187.739998,291,0.6582278481012658,will-microstrategy-purchase-bitcoin-august-26-september-1,12.50632911392405,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
53,2025-09-01 10:10:54+00:00,0.13582873695752326,118.31999800000001,297,0.6708860759493671,will-microstrategy-purchase-bitcoin-august-26-september-1,12.746835443037975,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
54,2025-09-01 11:08:42+00:00,0.07079939342512978,280.68612500000006,302,0.6835443037974683,will-microstrategy-purchase-bitcoin-august-26-september-1,12.987341772151899,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
55,2025-09-01 11:50:22+00:00,0.10963734152903591,884.606505,308,0.6962025316455697,will-microstrategy-purchase-bitcoin-august-26-september-1,13.227848101265824,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
56,2025-09-01 12:01:34+00:00,0.08635377062826138,213.567297,313,0.7088607594936709,will-microstrategy-purchase-bitcoin-august-26-september-1,13.468354430379748,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
57,2025-09-01 12:04:08+00:00,0.04631098040607016,85.096,319,0.7215189873417721,will-microstrategy-purchase-bitcoin-august-26-september-1,13.70886075949367,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
58,2025-09-01 12:08:58+00:00,0.05451663189455569,150.684,324,0.7341772151898734,will-microstrategy-purchase-bitcoin-august-26-september-1,13.949367088607595,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
59,2025-09-01 12:14:36+00:00,0.05597780385254717,1299.9854999999995,330,0.7468354430379747,will-microstrategy-purchase-bitcoin-august-26-september-1,14.189873417721518,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
60,2025-09-01 12:16:50+00:00,0.05000000000000001,40.789500000000004,335,0.759493670886076,will-microstrategy-purchase-bitcoin-august-26-september-1,14.430379746835444,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
61,2025-09-01 12:37:10+00:00,0.06114841529908719,246.52990000000014,341,0.7721518987341772,will-microstrategy-purchase-bitcoin-august-26-september-1,14.670886075949367,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
62,2025-09-01 12:46:00+00:00,0.049999999999999975,306.1957999999998,346,0.7848101265822784,will-microstrategy-purchase-bitcoin-august-26-september-1,14.91139240506329,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
63,2025-09-01 13:14:46+00:00,0.05833333379191342,69.65763400000003,352,0.7974683544303798,will-microstrategy-purchase-bitcoin-august-26-september-1,15.151898734177216,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
64,2025-09-01 13:27:50+00:00,0.03597265245605478,545.4705999999996,357,0.810126582278481,will-microstrategy-purchase-bitcoin-august-26-september-1,15.39240506329114,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
65,2025-09-01 13:49:08+00:00,0.04312958419645324,109.782319,363,0.8227848101265823,will-microstrategy-purchase-bitcoin-august-26-september-1,15.632911392405065,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
66,2025-09-01 14:25:16+00:00,0.045325725900351124,784.91753,368,0.8354430379746836,will-microstrategy-purchase-bitcoin-august-26-september-1,15.873417721518987,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
67,2025-09-01 15:01:10+00:00,0.038519664724582174,527.4063229999999,374,0.8481012658227848,will-microstrategy-purchase-bitcoin-august-26-september-1,16.11392405063291,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
68,2025-09-01 15:32:56+00:00,0.033655774557796655,54.227840999999984,379,0.8607594936708861,will-microstrategy-purchase-bitcoin-august-26-september-1,16.354430379746837,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
69,2025-09-01 16:06:52+00:00,0.029622050339806527,40.627025,385,0.8734177215189873,will-microstrategy-purchase-bitcoin-august-26-september-1,16.59493670886076,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
70,2025-09-01 16:54:02+00:00,0.02155082910248668,119.68986300000003,390,0.8860759493670886,will-microstrategy-purchase-bitcoin-august-26-september-1,16.83544303797468,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
71,2025-09-01 17:28:02+00:00,0.011318546860844247,16.403874999999964,396,0.8987341772151899,will-microstrategy-purchase-bitcoin-august-26-september-1,17.075949367088608,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
72,2025-09-01 17:32:58+00:00,0.0029661209376733626,5.319050000000001,401,0.9113924050632911,will-microstrategy-purchase-bitcoin-august-26-september-1,17.31645569620253,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
73,2025-09-01 18:43:26+00:00,0.010320121146087652,60.14569100000007,407,0.9240506329113924,will-microstrategy-purchase-bitcoin-august-26-september-1,17.556962025316455,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
74,2025-09-01 19:17:40+00:00,0.014000000000000012,0.08579300000000008,412,0.9367088607594937,will-microstrategy-purchase-bitcoin-august-26-september-1,17.79746835443038,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
75,2025-09-01 19:56:34+00:00,0.010612428706062072,334.1444690000004,418,0.9493670886075949,will-microstrategy-purchase-bitcoin-august-26-september-1,18.037974683544302,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
76,2025-09-01 20:21:31+00:00,0.016683495461791084,3.688229999999999,423,0.9620253164556962,will-microstrategy-purchase-bitcoin-august-26-september-1,18.27848101265823,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
77,2025-09-01 21:12:35+00:00,0.02020339345877561,111.657873,429,0.9746835443037974,will-microstrategy-purchase-bitcoin-august-26-september-1,18.518987341772153,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
78,2025-09-01 22:21:23+00:00,0.020091643238144496,68.28086,434,0.9873417721518988,will-microstrategy-purchase-bitcoin-august-26-september-1,18.759493670886076,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
79,2025-09-01 23:35:47+00:00,0.011323234588793646,89.6364539999996,440,1.0,will-microstrategy-purchase-bitcoin-august-26-september-1,19.0,rq1_m07_s0,MicroStrategy继续购买比特币,0.0
