series,config,market_title,cum_trades,trade_progress,yes_price,truth,tick,ts,volume,slug,real_cum_trades,market,frac,yes_mid,module
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,31.518987341772153,0.379746835443038,0.12212250526678423,0.0,,2025-08-26 10:53:53+00:00,822.2469169999999,will-ethereum-reach-5000-in-august-614-348-169-974-494,1157.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,32.56962025316456,0.3924050632911392,0.13088565094787966,0.0,,2025-08-26 12:37:15+00:00,844.06402,will-ethereum-reach-5000-in-august-614-348-169-974-494,1195.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,33.620253164556964,0.4050632911392405,0.18413512834309875,0.0,,2025-08-26 13:33:35+00:00,1725.997585,will-ethereum-reach-5000-in-august-614-348-169-974-494,1232.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,34.67088607594937,0.4177215189873418,0.17489484587207577,0.0,,2025-08-26 14:33:09+00:00,2104.7201870000004,will-ethereum-reach-5000-in-august-614-348-169-974-494,1269.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,35.721518987341774,0.43037974683544306,0.2184591367028993,0.0,,2025-08-26 16:13:41+00:00,1925.886796,will-ethereum-reach-5000-in-august-614-348-169-974-494,1306.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,36.77215189873417,0.4430379746835443,0.20290069165183203,0.0,,2025-08-26 17:38:19+00:00,669.417593,will-ethereum-reach-5000-in-august-614-348-169-974-494,1344.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,37.82278481012658,0.45569620253164556,0.23436173763772936,0.0,,2025-08-26 20:48:07+00:00,2749.875037,will-ethereum-reach-5000-in-august-614-348-169-974-494,1381.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,38.87341772151899,0.46835443037974683,0.2641766945609793,0.0,,2025-08-26 22:30:59+00:00,1625.0872610000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,1418.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,39.924050632911396,0.4810126582278481,0.2561524993982628,0.0,,2025-08-27 03:37:07+00:00,3452.424927,will-ethereum-reach-5000-in-august-614-348-169-974-494,1456.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,40.9746835443038,0.4936708860759494,0.3006052028814573,0.0,,2025-08-27 06:22:55+00:00,2933.297065,will-ethereum-reach-5000-in-august-614-348-169-974-494,1493.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,42.025316455696206,0.5063291139240507,0.2472493056728363,0.0,,2025-08-27 09:06:51+00:00,1098.425878,will-ethereum-reach-5000-in-august-614-348-169-974-494,1530.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,43.075949367088604,0.5189873417721519,0.23736348142142327,0.0,,2025-08-27 12:17:05+00:00,3469.8818349999997,will-ethereum-reach-5000-in-august-614-348-169-974-494,1568.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,44.12658227848101,0.5316455696202531,0.24443708936395706,0.0,,2025-08-27 13:43:29+00:00,5602.903931,will-ethereum-reach-5000-in-august-614-348-169-974-494,1605.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,45.17721518987342,0.5443037974683544,0.2517909152353443,0.0,,2025-08-27 14:03:01+00:00,3026.941737,will-ethereum-reach-5000-in-august-614-348-169-974-494,1642.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,46.22784810126582,0.5569620253164557,0.258936828458369,0.0,,2025-08-27 15:32:23+00:00,6131.194585000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,1680.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,47.27848101265823,0.569620253164557,0.2528255339405822,0.0,,2025-08-27 17:54:39+00:00,4554.993657,will-ethereum-reach-5000-in-august-614-348-169-974-494,1717.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,48.32911392405063,0.5822784810126582,0.2473148301136866,0.0,,2025-08-27 18:55:53+00:00,3836.5984189999995,will-ethereum-reach-5000-in-august-614-348-169-974-494,1754.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,49.379746835443036,0.5949367088607594,0.19315968134588113,0.0,,2025-08-27 20:58:19+00:00,1378.9769090000002,will-ethereum-reach-5000-in-august-614-348-169-974-494,1792.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,50.43037974683544,0.6075949367088608,0.1339147834301435,0.0,,2025-08-27 23:14:57+00:00,2584.461692,will-ethereum-reach-5000-in-august-614-348-169-974-494,1829.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,51.48101265822785,0.620253164556962,0.09278553606476315,0.0,,2025-08-28 00:38:07+00:00,1717.545734,will-ethereum-reach-5000-in-august-614-348-169-974-494,1866.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,52.53164556962026,0.6329113924050633,0.11476591432006268,0.0,,2025-08-28 05:30:57+00:00,1783.0667999999996,will-ethereum-reach-5000-in-august-614-348-169-974-494,1903.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,53.58227848101266,0.6455696202531646,0.14935844701712608,0.0,,2025-08-28 08:12:33+00:00,1317.548919,will-ethereum-reach-5000-in-august-614-348-169-974-494,1941.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,54.63291139240506,0.6582278481012658,0.15987248535351528,0.0,,2025-08-28 09:47:49+00:00,1326.087575,will-ethereum-reach-5000-in-august-614-348-169-974-494,1978.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,55.68354430379747,0.6708860759493671,0.13747909572397524,0.0,,2025-08-28 13:44:01+00:00,760.350536,will-ethereum-reach-5000-in-august-614-348-169-974-494,2015.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,56.734177215189874,0.6835443037974683,0.10530647606862993,0.0,,2025-08-28 15:52:35+00:00,1464.0073419999999,will-ethereum-reach-5000-in-august-614-348-169-974-494,2053.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,57.78481012658228,0.6962025316455697,0.06086126675378078,0.0,,2025-08-28 18:13:37+00:00,999.4149150000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2090.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,58.835443037974684,0.7088607594936709,0.045651058369238266,0.0,,2025-08-28 20:25:35+00:00,722.3181910000002,will-ethereum-reach-5000-in-august-614-348-169-974-494,2127.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,59.88607594936708,0.7215189873417721,0.04380112743600378,0.0,,2025-08-29 01:33:57+00:00,950.2098650000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2165.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,60.936708860759495,0.7341772151898734,0.03861386755522236,0.0,,2025-08-29 06:10:17+00:00,295.47836700000005,will-ethereum-reach-5000-in-august-614-348-169-974-494,2202.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,61.9873417721519,0.7468354430379747,0.018952630929900037,0.0,,2025-08-29 09:02:29+00:00,279.2701830000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2239.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,63.037974683544306,0.759493670886076,0.015730573508738115,0.0,,2025-08-29 12:38:23+00:00,1758.6004920000003,will-ethereum-reach-5000-in-august-614-348-169-974-494,2277.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,64.0886075949367,0.7721518987341772,0.013057074261255226,0.0,,2025-08-29 19:46:15+00:00,371.09294800000004,will-ethereum-reach-5000-in-august-614-348-169-974-494,2314.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,65.13924050632912,0.7848101265822784,0.007326560277685429,0.0,,2025-08-30 02:49:13+00:00,277.05259800000005,will-ethereum-reach-5000-in-august-614-348-169-974-494,2351.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,66.18987341772151,0.7974683544303798,0.005099488288640355,0.0,,2025-08-30 08:45:43+00:00,331.8629990000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2389.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,67.24050632911393,0.810126582278481,0.0038818091944558446,0.0,,2025-08-30 14:58:17+00:00,555.0074440000004,will-ethereum-reach-5000-in-august-614-348-169-974-494,2426.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,68.29113924050634,0.8227848101265823,0.0025135718008750356,0.0,,2025-08-30 16:26:25+00:00,6.408630000000008,will-ethereum-reach-5000-in-august-614-348-169-974-494,2463.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,69.34177215189874,0.8354430379746836,0.002247417564132579,0.0,,2025-08-30 17:26:39+00:00,43.462824000000026,will-ethereum-reach-5000-in-august-614-348-169-974-494,2500.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,70.39240506329114,0.8481012658227848,0.002263157894736844,0.0,,2025-08-30 18:53:37+00:00,135.7186690000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2538.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,71.44303797468355,0.8607594936708861,0.0020575793184488852,0.0,,2025-08-30 20:39:15+00:00,5.992634000000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2575.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,72.49367088607595,0.8734177215189873,0.002136361708778662,0.0,,2025-08-30 22:49:13+00:00,68.73128500000003,will-ethereum-reach-5000-in-august-614-348-169-974-494,2612.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,73.54430379746834,0.8860759493670886,0.0027813942503705975,0.0,,2025-08-31 02:52:46+00:00,230.129574,will-ethereum-reach-5000-in-august-614-348-169-974-494,2650.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,74.59493670886076,0.8987341772151899,0.002921457453558926,0.0,,2025-08-31 06:54:32+00:00,126.11765400000002,will-ethereum-reach-5000-in-august-614-348-169-974-494,2687.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,75.64556962025316,0.9113924050632911,0.0025694802719185518,0.0,,2025-08-31 08:35:30+00:00,91.32454000000035,will-ethereum-reach-5000-in-august-614-348-169-974-494,2724.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,76.69620253164557,0.9240506329113924,0.0031110065887193492,0.0,,2025-08-31 10:33:26+00:00,231.32645100000002,will-ethereum-reach-5000-in-august-614-348-169-974-494,2762.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,77.74683544303798,0.9367088607594937,0.003027053576896972,0.0,,2025-08-31 11:51:14+00:00,11.31449600000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2799.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,78.79746835443038,0.9493670886075949,0.0027139946535240204,0.0,,2025-08-31 12:46:02+00:00,33.41547499999951,will-ethereum-reach-5000-in-august-614-348-169-974-494,2836.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,79.84810126582279,0.9620253164556962,0.0011975083878586878,0.0,,2025-08-31 13:38:04+00:00,8.730941,will-ethereum-reach-5000-in-august-614-348-169-974-494,2874.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,80.89873417721519,0.9746835443037974,0.0013325481582230562,0.0,,2025-08-31 15:40:56+00:00,56.13721,will-ethereum-reach-5000-in-august-614-348-169-974-494,2911.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,81.9493670886076,0.9873417721518988,0.001540540542200418,0.0,,2025-08-31 18:16:26+00:00,43.25118200000024,will-ethereum-reach-5000-in-august-614-348-169-974-494,2948.0,,,,
真实市场价格,c4_ethereum_natural_s0,以太坊 5000 美元,83.0,1.0,0.0010283620484232087,0.0,,2025-08-31 23:26:32+00:00,117.4545950000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2986.0,,,,
正常模拟·经验自然分布,c4_ethereum_natural_s0,,0.0,0.0,,0.0,0.0,,,,,ethereum,0.0,0.5800000000000001,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,1.0,0.022727272727272728,,0.0,0.0,,,,,ethereum,0.0,0.5800000000000001,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,5.0,0.11363636363636363,,0.0,1.0,,,,,ethereum,0.05263157894736842,0.575,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,6.0,0.13636363636363635,,0.0,2.0,,,,,ethereum,0.10526315789473684,0.585,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,14.0,0.3181818181818182,,0.0,3.0,,,,,ethereum,0.15789473684210525,0.5650000000000001,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,19.0,0.4318181818181818,,0.0,4.0,,,,,ethereum,0.21052631578947367,0.5800000000000001,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,19.0,0.4318181818181818,,0.0,5.0,,,,,ethereum,0.2631578947368421,0.575,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,23.0,0.5227272727272727,,0.0,6.0,,,,,ethereum,0.3157894736842105,0.55,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,29.0,0.6590909090909091,,0.0,7.0,,,,,ethereum,0.3684210526315789,0.525,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,32.0,0.7272727272727273,,0.0,8.0,,,,,ethereum,0.42105263157894735,0.52,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,32.0,0.7272727272727273,,0.0,9.0,,,,,ethereum,0.47368421052631576,0.485,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,34.0,0.7727272727272727,,0.0,10.0,,,,,ethereum,0.5263157894736842,0.45,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,34.0,0.7727272727272727,,0.0,11.0,,,,,ethereum,0.5789473684210527,0.45,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,34.0,0.7727272727272727,,0.0,12.0,,,,,ethereum,0.631578947368421,0.45,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,34.0,0.7727272727272727,,0.0,13.0,,,,,ethereum,0.6842105263157895,0.45,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,35.0,0.7954545454545454,,0.0,14.0,,,,,ethereum,0.7368421052631579,0.35000000000000003,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,36.0,0.8181818181818182,,0.0,15.0,,,,,ethereum,0.7894736842105263,0.35000000000000003,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,39.0,0.8863636363636364,,0.0,16.0,,,,,ethereum,0.8421052631578947,0.35000000000000003,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,41.0,0.9318181818181818,,0.0,17.0,,,,,ethereum,0.8947368421052632,0.35000000000000003,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,42.0,0.9545454545454546,,0.0,18.0,,,,,ethereum,0.9473684210526315,0.35000000000000003,c4
正常模拟·经验自然分布,c4_ethereum_natural_s0,,44.0,1.0,,0.0,19.0,,,,,ethereum,1.0,0.35000000000000003,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,0.0,0.0,,0.0,0.0,,,,,ethereum,0.0,0.585,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,4.0,0.04819277108433735,,0.0,0.0,,,,,ethereum,0.0,0.585,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,11.0,0.13253012048192772,,0.0,1.0,,,,,ethereum,0.05263157894736842,0.59,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,18.0,0.21686746987951808,,0.0,2.0,,,,,ethereum,0.10526315789473684,0.6,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,22.0,0.26506024096385544,,0.0,3.0,,,,,ethereum,0.15789473684210525,0.605,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,24.0,0.2891566265060241,,0.0,4.0,,,,,ethereum,0.21052631578947367,0.61,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,32.0,0.3855421686746988,,0.0,5.0,,,,,ethereum,0.2631578947368421,0.605,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,38.0,0.4578313253012048,,0.0,6.0,,,,,ethereum,0.3157894736842105,0.61,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,39.0,0.46987951807228917,,0.0,7.0,,,,,ethereum,0.3684210526315789,0.615,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,43.0,0.5180722891566265,,0.0,8.0,,,,,ethereum,0.42105263157894735,0.63,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,44.0,0.5301204819277109,,0.0,9.0,,,,,ethereum,0.47368421052631576,0.63,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,47.0,0.5662650602409639,,0.0,10.0,,,,,ethereum,0.5263157894736842,0.63,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,50.0,0.6024096385542169,,0.0,11.0,,,,,ethereum,0.5789473684210527,0.63,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,53.0,0.6385542168674698,,0.0,12.0,,,,,ethereum,0.631578947368421,0.63,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,56.0,0.6746987951807228,,0.0,13.0,,,,,ethereum,0.6842105263157895,0.625,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,61.0,0.7349397590361446,,0.0,14.0,,,,,ethereum,0.7368421052631579,0.61,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,65.0,0.7831325301204819,,0.0,15.0,,,,,ethereum,0.7894736842105263,0.6,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,70.0,0.8433734939759037,,0.0,16.0,,,,,ethereum,0.8421052631578947,0.61,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,76.0,0.9156626506024096,,0.0,17.0,,,,,ethereum,0.8947368421052632,0.61,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,80.0,0.963855421686747,,0.0,18.0,,,,,ethereum,0.9473684210526315,0.595,c4
消融模拟·集中分布,c4_ethereum_concentrated_s0,,83.0,1.0,,0.0,19.0,,,,,ethereum,1.0,0.565,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,0.0,0.0,,0.0,0.0,,,,,ethereum,0.0,0.585,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,3.0,0.07317073170731707,,0.0,0.0,,,,,ethereum,0.0,0.585,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,3.0,0.07317073170731707,,0.0,1.0,,,,,ethereum,0.05263157894736842,0.585,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,6.0,0.14634146341463414,,0.0,2.0,,,,,ethereum,0.10526315789473684,0.585,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,11.0,0.2682926829268293,,0.0,3.0,,,,,ethereum,0.15789473684210525,0.595,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,11.0,0.2682926829268293,,0.0,4.0,,,,,ethereum,0.21052631578947367,0.595,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,14.0,0.34146341463414637,,0.0,5.0,,,,,ethereum,0.2631578947368421,0.595,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,16.0,0.3902439024390244,,0.0,6.0,,,,,ethereum,0.3157894736842105,0.595,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,20.0,0.4878048780487805,,0.0,7.0,,,,,ethereum,0.3684210526315789,0.6,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,25.0,0.6097560975609756,,0.0,8.0,,,,,ethereum,0.42105263157894735,0.565,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,26.0,0.6341463414634146,,0.0,9.0,,,,,ethereum,0.47368421052631576,0.5700000000000001,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,26.0,0.6341463414634146,,0.0,10.0,,,,,ethereum,0.5263157894736842,0.575,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,28.0,0.6829268292682927,,0.0,11.0,,,,,ethereum,0.5789473684210527,0.56,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,29.0,0.7073170731707317,,0.0,12.0,,,,,ethereum,0.631578947368421,0.555,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,34.0,0.8292682926829268,,0.0,13.0,,,,,ethereum,0.6842105263157895,0.52,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,36.0,0.8780487804878049,,0.0,14.0,,,,,ethereum,0.7368421052631579,0.55,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,39.0,0.9512195121951219,,0.0,15.0,,,,,ethereum,0.7894736842105263,0.55,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,40.0,0.975609756097561,,0.0,16.0,,,,,ethereum,0.8421052631578947,0.55,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,40.0,0.975609756097561,,0.0,17.0,,,,,ethereum,0.8947368421052632,0.55,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,40.0,0.975609756097561,,0.0,18.0,,,,,ethereum,0.9473684210526315,0.55,c4
消融模拟·均匀分布,c4_ethereum_uniform_s0,,41.0,1.0,,0.0,19.0,,,,,ethereum,1.0,0.55,c4
真实市场价格,c4_robotaxi_natural_s0,特斯拉 Robotaxi,0.0,0.0,0.3896961565599715,1.0,,2025-08-13 17:29:32+00:00,1632.301005,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,32.0,,,,
真实市场价格,c4_robotaxi_natural_s0,特斯拉 Robotaxi,0.7088607594936709,0.012658227848101266,0.4053425242647182,1.0,,2025-08-15 19:24:40+00:00,2548.873525,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,63.0,,,,
真实市场价格,c4_robotaxi_natural_s0,特斯拉 Robotaxi,1.4177215189873418,0.02531645569620253,0.3813531552728815,1.0,,2025-08-17 03:37:16+00:00,4646.757428,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,94.0,,,,
真实市场价格,c4_robotaxi_natural_s0,特斯拉 Robotaxi,2.126582278481013,0.0379746835443038,0.35945543924340906,1.0,,2025-08-19 11:17:26+00:00,4712.076414,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,125.0,,,,
真实市场价格,c4_robotaxi_natural_s0,特斯拉 Robotaxi,2.8354430379746836,0.05063291139240506,0.33405905495755067,1.0,,2025-08-23 20:30:15+00:00,1703.9157249999998,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,156.0,,,,
真实市场价格,c4_robotaxi_natural_s0,特斯拉 Robotaxi,3.5443037974683547,0.06329113924050633,0.3179731781156742,1.0,,2025-08-26 00:40:33+00:00,4753.995149,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,187.0,,,,
真实市场价格,c4_robotaxi_natural_s0,特斯拉 Robotaxi,4.253164556962026,0.0759493670886076,0.3196837727598212,1.0,,2025-08-28 16:09:29+00:00,4497.7888920000005,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,218.0,,,,
真实市场价格,c4_robotaxi_natural_s0,特斯拉 Robotaxi,4.962025316455696,0.08860759493670886,0.3284277594396101,1.0,,2025-08-29 21:01:53+00:00,5430.024519,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,249.0,,,,
