experiment,series,config,market,market_title,agent_id,wallet_percentile,final_pnl
baseline,正常实验,rq1_m07_s0,other,other,1,100.0,816.0
baseline,正常实验,rq1_m08_s0,other,other,0,0.0,0.0
baseline,正常实验,rq1_m08_s0,other,other,7,5.2631578947368425,0.0
baseline,正常实验,rq1_m08_s0,other,other,1,10.526315789473685,6.1817218011128716e-15
baseline,正常实验,rq1_m08_s0,other,other,11,15.789473684210527,0.0009495633333329324
baseline,正常实验,rq1_m08_s0,other,other,14,21.05263157894737,0.3714285714285713
baseline,正常实验,rq1_m08_s0,other,other,12,26.315789473684212,0.56875
baseline,正常实验,rq1_m08_s0,other,other,19,31.578947368421055,3.9000000000000035
baseline,正常实验,rq1_m08_s0,other,other,4,36.8421052631579,5.0
baseline,正常实验,rq1_m08_s0,other,other,3,42.10526315789474,5.735395796213429
baseline,正常实验,rq1_m08_s0,other,other,6,47.36842105263158,5.754578313253011
baseline,正常实验,rq1_m08_s0,other,other,16,52.631578947368425,8.56676470588235
baseline,正常实验,rq1_m08_s0,other,other,10,57.89473684210527,9.415714285714289
baseline,正常实验,rq1_m08_s0,other,other,8,63.15789473684211,26.5237012987013
baseline,正常实验,rq1_m08_s0,other,other,5,68.42105263157896,43.222354111084165
baseline,正常实验,rq1_m08_s0,other,other,18,73.6842105263158,46.99206349206349
baseline,正常实验,rq1_m08_s0,other,other,17,78.94736842105263,49.82664682678043
baseline,正常实验,rq1_m08_s0,other,other,13,84.21052631578948,93.56372093023255
baseline,正常实验,rq1_m08_s0,other,other,9,89.47368421052633,144.6828246318608
baseline,正常实验,rq1_m08_s0,other,other,2,94.73684210526316,194.98865302732477
baseline,正常实验,rq1_m08_s0,other,other,15,100.0,256.9598092161275
baseline,正常实验,rq1_m09_s0,other,other,16,0.0,0.0
baseline,正常实验,rq1_m09_s0,other,other,15,5.2631578947368425,4.951923076923077
baseline,正常实验,rq1_m09_s0,other,other,19,10.526315789473685,6.7994252612784
baseline,正常实验,rq1_m09_s0,other,other,4,15.789473684210527,9.716981132075471
baseline,正常实验,rq1_m09_s0,other,other,12,21.05263157894737,9.716981132075471
baseline,正常实验,rq1_m09_s0,other,other,5,26.315789473684212,9.903846153846153
baseline,正常实验,rq1_m09_s0,other,other,10,31.578947368421055,10.100905371582595
baseline,正常实验,rq1_m09_s0,other,other,2,36.8421052631579,10.10161576168929
baseline,正常实验,rq1_m09_s0,other,other,14,42.10526315789474,13.494695972850678
baseline,正常实验,rq1_m09_s0,other,other,17,47.36842105263158,28.557692307692307
baseline,正常实验,rq1_m09_s0,other,other,9,52.631578947368425,31.682851882699566
baseline,正常实验,rq1_m09_s0,other,other,6,57.89473684210527,35.576440349071426
baseline,正常实验,rq1_m09_s0,other,other,1,63.15789473684211,36.23095776772248
baseline,正常实验,rq1_m09_s0,other,other,3,68.42105263157896,39.656383841326964
baseline,正常实验,rq1_m09_s0,other,other,0,73.6842105263158,49.156712626995656
baseline,正常实验,rq1_m09_s0,other,other,8,78.94736842105263,86.625
baseline,正常实验,rq1_m09_s0,other,other,7,84.21052631578948,103.93955732946301
baseline,正常实验,rq1_m09_s0,other,other,18,89.47368421052633,114.62227155012948
baseline,正常实验,rq1_m09_s0,other,other,11,94.73684210526316,162.6622641509434
baseline,正常实验,rq1_m09_s0,other,other,13,100.0,221.98697466330344
baseline,正常实验,rq1_m10_s0,other,other,5,0.0,0.0
baseline,正常实验,rq1_m10_s0,other,other,10,5.2631578947368425,0.0
baseline,正常实验,rq1_m10_s0,other,other,0,10.526315789473685,6.004086117172846e-15
baseline,正常实验,rq1_m10_s0,other,other,4,15.789473684210527,4.436599999999999
baseline,正常实验,rq1_m10_s0,other,other,17,21.05263157894737,5.043328550932568
baseline,正常实验,rq1_m10_s0,other,other,15,26.315789473684212,7.41951219512195
baseline,正常实验,rq1_m10_s0,other,other,19,31.578947368421055,8.173200000000001
baseline,正常实验,rq1_m10_s0,other,other,13,36.8421052631579,10.180722891566264
baseline,正常实验,rq1_m10_s0,other,other,18,42.10526315789474,11.92941176470588
baseline,正常实验,rq1_m10_s0,other,other,11,47.36842105263158,12.911535029004916
baseline,正常实验,rq1_m10_s0,other,other,7,52.631578947368425,22.35406302397538
baseline,正常实验,rq1_m10_s0,other,other,8,57.89473684210527,26.25
baseline,正常实验,rq1_m10_s0,other,other,1,63.15789473684211,28.65758896151053
baseline,正常实验,rq1_m10_s0,other,other,3,68.42105263157896,61.08433734939758
baseline,正常实验,rq1_m10_s0,other,other,2,73.6842105263158,65.82260709947431
baseline,正常实验,rq1_m10_s0,other,other,12,78.94736842105263,68.37046131017576
baseline,正常实验,rq1_m10_s0,other,other,9,84.21052631578948,93.0968181818182
baseline,正常实验,rq1_m10_s0,other,other,6,89.47368421052633,95.00000000000001
baseline,正常实验,rq1_m10_s0,other,other,14,94.73684210526316,143.52866515746817
baseline,正常实验,rq1_m10_s0,other,other,16,100.0,180.91984848484847
