experiment,series,config,market,market_title,agent_id,wallet_percentile,final_pnl
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,7,42.10526315789474,10.799999999999999
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,11,47.36842105263158,22.5225988700565
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,4,52.631578947368425,26.894816895467446
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,17,57.89473684210527,33.94387755102041
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,16,63.15789473684211,50.03450436569081
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,0,68.42105263157896,78.82419460023478
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,3,73.6842105263158,115.5
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,19,78.94736842105263,174.58251275474578
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,6,84.21052631578948,200.00000000000003
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,18,89.47368421052633,242.76629470319384
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,12,94.73684210526316,725.8764777591837
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,14,100.0,1782.695652173913
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,12,0.0,0.0
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,13,5.2631578947368425,0.0
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,14,10.526315789473685,0.0
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,9,15.789473684210527,0.0
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,8,21.05263157894737,0.0004784946236586407
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,0,26.315789473684212,0.0011237373737342437
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,10,31.578947368421055,0.0012695247590562531
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,7,36.8421052631579,1.6003910516687438
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,5,42.10526315789474,8.862450513826936
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,11,47.36842105263158,18.167780364922383
