series,config,market,tick,frac,yes_mid,truth,market_title,ts,volume,slug
真实市场YES成交价,rq1_m02_s0,,12.265822784810126,0.6455696202531646,0.9971328856688131,1.0,特朗普周一前部署国民警卫队,2025-08-12 05:45:30+00:00,104669.105982,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,12.50632911392405,0.6582278481012658,0.9975405405675001,1.0,特朗普周一前部署国民警卫队,2025-08-12 06:59:34+00:00,55511.848920000004,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,12.746835443037975,0.6708860759493671,0.9979509069744548,1.0,特朗普周一前部署国民警卫队,2025-08-12 08:58:48+00:00,54848.871438,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,12.987341772151899,0.6835443037974683,0.9972362610545187,1.0,特朗普周一前部署国民警卫队,2025-08-12 10:10:02+00:00,260144.19925600002,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,13.227848101265824,0.6962025316455697,0.9942389338754728,1.0,特朗普周一前部署国民警卫队,2025-08-12 11:20:00+00:00,52695.133641,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,13.468354430379748,0.7088607594936709,0.9929840477998534,1.0,特朗普周一前部署国民警卫队,2025-08-12 12:14:56+00:00,113385.184375,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,13.70886075949367,0.7215189873417721,0.9950090373194722,1.0,特朗普周一前部署国民警卫队,2025-08-12 13:36:02+00:00,189715.157352,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,13.949367088607595,0.7341772151898734,0.9959607673174646,1.0,特朗普周一前部署国民警卫队,2025-08-12 15:31:55+00:00,130751.110038,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,14.189873417721518,0.7468354430379747,0.9962783418125717,1.0,特朗普周一前部署国民警卫队,2025-08-12 18:10:41+00:00,240489.18063999998,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,14.430379746835444,0.759493670886076,0.9969292035737465,1.0,特朗普周一前部署国民警卫队,2025-08-12 21:10:11+00:00,244401.74761400002,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,14.670886075949367,0.7721518987341772,0.9969912324634421,1.0,特朗普周一前部署国民警卫队,2025-08-13 01:21:11+00:00,211881.601617,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,14.91139240506329,0.7848101265822784,0.9979999999996496,1.0,特朗普周一前部署国民警卫队,2025-08-13 06:23:43+00:00,424879.097862,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,15.151898734177216,0.7974683544303798,0.9985526315789474,1.0,特朗普周一前部署国民警卫队,2025-08-13 10:54:21+00:00,477420.047671,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,15.39240506329114,0.810126582278481,0.9983513513513513,1.0,特朗普周一前部署国民警卫队,2025-08-13 15:00:11+00:00,714545.113635,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,15.632911392405065,0.8227848101265823,0.9983684210526317,1.0,特朗普周一前部署国民警卫队,2025-08-13 16:25:41+00:00,242935.24022500002,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,15.873417721518987,0.8354430379746836,0.9981621621621622,1.0,特朗普周一前部署国民警卫队,2025-08-13 18:27:26+00:00,276122.84193,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,16.11392405063291,0.8481012658227848,0.9983947368421052,1.0,特朗普周一前部署国民警卫队,2025-08-13 21:06:40+00:00,506857.62762,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,16.354430379746837,0.8607594936708861,0.9987593642606708,1.0,特朗普周一前部署国民警卫队,2025-08-13 23:39:04+00:00,1121284.283572,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,16.59493670886076,0.8734177215189873,0.9982634223300015,1.0,特朗普周一前部署国民警卫队,2025-08-14 02:44:36+00:00,285877.603721,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,16.83544303797468,0.8860759493670886,0.9981613106365614,1.0,特朗普周一前部署国民警卫队,2025-08-14 06:26:40+00:00,83856.162191,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,17.075949367088608,0.8987341772151899,0.997913656183579,1.0,特朗普周一前部署国民警卫队,2025-08-14 08:46:22+00:00,138827.99044,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,17.31645569620253,0.9113924050632911,0.99783783783772,1.0,特朗普周一前部署国民警卫队,2025-08-14 11:29:56+00:00,116464.597224,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,17.556962025316455,0.9240506329113924,0.9983684210526317,1.0,特朗普周一前部署国民警卫队,2025-08-14 15:14:53+00:00,83290.420344,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,17.79746835443038,0.9367088607594937,0.9982902666797252,1.0,特朗普周一前部署国民警卫队,2025-08-14 19:25:51+00:00,312833.139181,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,18.037974683544302,0.9493670886075949,0.9986578947368421,1.0,特朗普周一前部署国民警卫队,2025-08-14 20:44:28+00:00,235657.769856,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,18.27848101265823,0.9620253164556962,0.9987635292908105,1.0,特朗普周一前部署国民警卫队,2025-08-14 22:31:48+00:00,62970.434125,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,18.518987341772153,0.9746835443037974,0.9980789473678243,1.0,特朗普周一前部署国民警卫队,2025-08-15 00:02:24+00:00,122163.638922,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,18.759493670886076,0.9873417721518988,0.9987731311526813,1.0,特朗普周一前部署国民警卫队,2025-08-15 09:13:30+00:00,439259.104357,will-trump-deploy-national-guard-in-dc-by-monday
真实市场YES成交价,rq1_m02_s0,,19.0,1.0,0.9990000000000001,1.0,特朗普周一前部署国民警卫队,2025-08-16 02:14:26+00:00,128758.42268999999,will-trump-deploy-national-guard-in-dc-by-monday
