agent_id,tick_idx,dominant_action,action_label,n_actions,order_size_usd,fill_notional,had_fill,yes_shares,no_shares,cash,yes_mid_after,run_dir,slug
14,10,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,2000.0,1874.1379310344826,4317.481100999999,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
14,11,SPLIT,拆分,1,500.0,0.0,False,2500.0,2374.137931034483,3817.4811009999994,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
14,12,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,2500.0,2374.137931034483,3817.4811009999994,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
14,13,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,2500.0,2374.137931034483,3817.4811009999994,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
14,14,HOLD,持有,1,0.0,0.0,False,2500.0,2374.137931034483,3817.4811009999994,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
14,15,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,2500.0,2374.137931034483,3817.4811009999994,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
14,16,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,2500.0,2374.137931034483,3817.4811009999994,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
14,17,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,2500.0,2374.137931034483,3817.4811009999994,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
14,18,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,2500.0,2374.137931034483,3817.4811009999994,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
14,19,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,2500.0,2374.137931034483,3817.4811009999994,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,0,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,1027.819995,0.45999999999999996,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,1,LIMIT,限价挂单,1,200.0,0.0,False,0.0,0.0,1027.819995,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,2,CANCEL,撤单,1,0.0,0.0,False,0.0,0.0,1027.819995,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,3,LIMIT,限价挂单,1,200.0,0.0,False,0.0,0.0,1027.819995,0.495,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,4,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,1027.819995,0.485,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,5,SPLIT,拆分,1,200.0,0.0,False,200.0,200.0,827.8199950000001,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,6,LIMIT,限价挂单,1,116.0,0.0,False,200.0,200.0,827.8199950000001,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,7,LIMIT,限价挂单,2,95.0,0.0,False,200.0,200.0,827.8199950000001,0.47000000000000003,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,8,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,200.0,827.8199950000001,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,9,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,200.0,827.8199950000001,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,10,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,200.0,827.8199950000001,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,11,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,200.0,827.8199950000001,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,12,CANCEL,撤单,1,0.0,0.0,False,200.0,200.0,827.8199950000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,13,LIMIT,限价挂单,1,90.0,0.0,False,200.0,200.0,827.8199950000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,14,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,200.0,827.8199950000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,15,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,200.0,827.8199950000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,16,LIMIT,限价挂单,2,50.0,1.9565217391304388,True,195.65217391304347,200.0,829.7765167391306,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,17,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,195.65217391304347,200.0,829.7765167391306,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,18,CANCEL,撤单,2,0.0,0.0,False,195.65217391304347,200.0,829.7765167391306,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
15,19,LIMIT,限价挂单,1,50.0,0.0,False,195.65217391304347,200.0,829.7765167391306,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,0,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,143.836,0.45999999999999996,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,1,LIMIT,限价挂单,1,10.0,0.0,False,0.0,0.0,143.836,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,2,CANCEL,撤单,1,0.0,0.0,False,0.0,0.0,143.836,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,3,LIMIT,限价挂单,1,20.0,0.0,False,0.0,0.0,143.836,0.495,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,4,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,143.836,0.485,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,5,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,143.836,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,6,LIMIT,限价挂单,1,20.0,20.0,True,0.0,34.48275862068966,123.83600000000001,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,7,LIMIT,限价挂单,1,20.0,20.0,True,0.0,69.57047791893527,103.83600000000001,0.47000000000000003,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,8,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,69.57047791893527,103.83600000000001,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,9,LIMIT,限价挂单,1,20.0,0.0,False,0.0,69.57047791893527,103.83600000000001,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,10,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,69.57047791893527,103.83600000000001,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,11,UPDATE_BELIEF,信念更新,1,0.0,20.0,True,0.0,104.65819721718088,83.83600000000001,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,12,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,104.65819721718088,83.83600000000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,13,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,104.65819721718088,83.83600000000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,14,LIMIT,限价挂单,1,20.0,0.0,False,0.0,104.65819721718088,83.83600000000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,15,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,104.65819721718088,83.83600000000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,16,HOLD,持有,1,0.0,0.0,False,0.0,104.65819721718088,83.83600000000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,17,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,104.65819721718088,83.83600000000001,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,18,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,104.65819721718088,83.83600000000001,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
16,19,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,104.65819721718088,83.83600000000001,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,0,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,914.8599750000001,0.45999999999999996,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,1,LIMIT,限价挂单,1,30.0,0.0,False,0.0,0.0,914.8599750000001,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,2,CANCEL,撤单,1,0.0,0.0,False,0.0,0.0,914.8599750000001,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,3,SPLIT,拆分,1,100.0,0.0,False,100.0,100.0,814.8599750000001,0.495,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,4,LIMIT,限价挂单,1,100.0,56.00000000000001,True,100.0,0.0,870.8599750000001,0.485,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,5,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,100.0,0.0,870.8599750000001,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,6,SPLIT,拆分,1,300.0,0.0,False,400.0,300.0,570.8599750000001,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,7,MARKET,市价成交,1,165.0,158.58159033948507,True,400.0,10.526315789473728,729.4415653394851,0.47000000000000003,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,8,LIMIT,限价挂单,2,200.0,0.0,False,400.0,10.526315789473728,729.4415653394851,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,9,SPLIT,拆分,1,200.0,0.0,False,600.0,210.52631578947373,529.4415653394851,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,10,LIMIT,限价挂单,1,200.0,157.5,True,950.0,210.52631578947373,371.9415653394851,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,11,LIMIT,限价挂单,1,58.0,3.8875,True,958.6388888888889,210.52631578947373,368.05406533948513,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,12,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,958.6388888888889,210.52631578947373,368.05406533948513,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,13,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,958.6388888888889,210.52631578947373,368.05406533948513,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,14,UPDATE_BELIEF,信念更新,1,0.0,18.0,True,998.6388888888889,210.52631578947373,350.05406533948513,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,15,HOLD,持有,1,0.0,0.0,False,998.6388888888889,210.52631578947373,350.05406533948513,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,16,UPDATE_BELIEF,信念更新,1,0.0,1.9565217391304388,True,1002.9867149758454,210.52631578947373,348.0975436003547,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,17,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,1002.9867149758454,210.52631578947373,348.0975436003547,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,18,UPDATE_BELIEF,信念更新,1,0.0,18.65597826086957,True,1044.4444444444443,210.52631578947373,329.4415653394851,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
17,19,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,1044.4444444444443,210.52631578947373,329.4415653394851,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,0,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,1293.671635,0.45999999999999996,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,1,LIMIT,限价挂单,1,200.0,0.0,False,0.0,0.0,1293.671635,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,2,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,1293.671635,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,3,SPLIT,拆分,1,200.0,0.0,False,200.0,200.0,1093.671635,0.495,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,4,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,200.0,1093.671635,0.485,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,5,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,200.0,1093.671635,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,6,UPDATE_BELIEF,信念更新,1,0.0,72.2857142857143,True,200.0,331.42857142857144,1021.3859207142857,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,7,CANCEL,撤单,1,0.0,127.71428571428571,True,200.0,563.6363636363636,893.671635,0.47000000000000003,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,8,LIMIT,限价挂单,1,200.0,22.423640661938535,True,151.25295508274232,563.6363636363636,916.0952756619386,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,9,UPDATE_BELIEF,信念更新,1,0.0,20.0,True,107.7746942131771,563.6363636363636,936.0952756619386,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,10,CANCEL,撤单,1,0.0,0.0,False,107.7746942131771,563.6363636363636,936.0952756619386,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,11,LIMIT,限价挂单,1,180.0,0.0,False,107.7746942131771,563.6363636363636,936.0952756619386,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,12,LIMIT,限价挂单,1,107.77,0.0,False,107.7746942131771,563.6363636363636,936.0952756619386,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,13,LIMIT,限价挂单,2,200.0,0.0,False,107.7746942131771,563.6363636363636,936.0952756619386,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,14,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,107.7746942131771,563.6363636363636,936.0952756619386,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,15,HOLD,持有,1,0.0,0.0,False,107.7746942131771,563.6363636363636,936.0952756619386,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,16,UPDATE_BELIEF,信念更新,1,0.0,12.0,True,81.68773769143797,563.6363636363636,948.0952756619386,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,17,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,81.68773769143797,563.6363636363636,948.0952756619386,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,18,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,81.68773769143797,563.6363636363636,948.0952756619386,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
18,19,LIMIT,限价挂单,1,35.94,0.0,False,81.68773769143797,563.6363636363636,948.0952756619386,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,0,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,691.150848,0.45999999999999996,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,1,LIMIT,限价挂单,1,100.0,0.0,False,0.0,0.0,691.150848,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,2,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,691.150848,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,3,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,691.150848,0.495,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,4,SPLIT,拆分,1,200.0,58.800000000000004,True,200.0,305.0,432.35084800000004,0.485,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,5,LIMIT,限价挂单,1,96.0,0.8800000000000011,True,198.16666666666666,305.0,433.23084800000004,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,6,LIMIT,限价挂单,1,94.0,45.199999999999996,True,189.83333333333331,378.57142857142856,396.03084800000005,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,7,UPDATE_BELIEF,信念更新,1,0.0,3.0,True,183.58333333333331,378.57142857142856,399.03084800000005,0.47000000000000003,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,8,LIMIT,限价挂单,1,50.0,0.0,False,183.58333333333331,378.57142857142856,399.03084800000005,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,9,MARKET,市价成交,2,50.0,50.0,True,183.58333333333331,464.7783251231527,349.03084800000005,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,10,CANCEL,撤单,1,0.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,11,LIMIT,限价挂单,1,50.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,12,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,13,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,14,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,15,LIMIT,限价挂单,1,50.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,16,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,17,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,18,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
19,19,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,183.58333333333331,464.7783251231527,349.03084800000005,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
