slug,panel,series,progress,yes_price,truth
btc-above-100k-till-2025-end,real,raw_trade,0.9498049640266982,0.71,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.950117021583981,0.73,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.950117021583981,0.73,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9501285792712878,0.74,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9501285792712878,0.74,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9503539541737698,0.7522074392564279,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9507758097604669,0.7799999718602008,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9510223737563447,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9514750498425265,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9525826615427586,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9530006645670202,0.7899999865699948,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9530623055659896,0.7899999999543682,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9532953855933428,0.7899999838775295,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.954054340393154,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9544607857301087,0.7899999984952379,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9547574330376492,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9551619520933862,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9551792886243463,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9555818813988655,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9582305180733335,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9582382231982047,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9582459283230759,0.7899999865699948,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.958977915185838,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9590472613096785,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9591223862771726,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9595211264892561,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9601625781347819,0.7899999920999764,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9614069558014775,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9627303109981026,0.7304030430560052,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9635200862973986,0.7599999665599981,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9635200862973986,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9635200862973986,0.74,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9635374228283587,0.7699999815199986,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9635489805156655,0.7699999815199986,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9635740221714968,0.7699999815199986,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9636298843268128,0.7699999815199986,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9636395157329019,0.7599999665599981,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9636452945765552,0.7599999665599981,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9636549259826442,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9636607048262976,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9636780413572578,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9637550926059696,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9638764483226906,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9639496470089668,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9639496470089668,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9639534995714024,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9639554258526202,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9639554258526202,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.963957352133838,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9639592784150558,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9639612046962736,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9639650572587092,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.963966983539927,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9642732622535564,0.73,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9643560923459216,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9643580186271393,0.7599999954399995,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9643792077205351,0.7699999934549987,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.964381134001753,0.7699999934549987,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9643849865641885,0.7699999934549987,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9643888391266241,0.7699999934549987,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9643946179702775,0.7699999934549987,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9643984705327131,0.7699999934549987,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9644003968139309,0.7699999934549987,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9644061756575842,0.7699999934549987,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9644697429377714,0.7699999934549987,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9647336434646094,0.75,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9648819671183796,0.75,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9651670567386132,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9658335500399703,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9658605179770194,0.79,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9660030627871363,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9660974505668083,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9662534793454497,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.96628815240737,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9663729087809529,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9663806139058241,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9671318635807642,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9671492001117243,0.8010711012763778,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9673148602964546,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9679717221917228,0.8099766666666667,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9683974303408555,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9684975969641808,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9687268244290984,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9687422346788408,0.83,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9689194525508779,0.82,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9696591445385112,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.971296483573637,0.7999875839387133,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9713754611035665,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9713966501969623,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9715815731938706,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9724021689926512,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9724406946170071,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9724657362728385,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9725215984281546,0.8099809194442789,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9727932040798636,0.83,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9727951303610815,0.83,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9727951303610815,0.83,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9727970566422992,0.83,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9732516590096988,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9732516590096988,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9732689955406589,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9733017423213615,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.973399982663469,0.7899995338993427,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9734693287873096,0.75,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9738931106552245,0.75,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9739412676856695,0.74,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.974444027083514,0.7417553378321143,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9745191520510079,0.75,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9748485461392509,0.73,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9750392479798126,0.75,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9751702351026227,0.73,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9751875716335828,0.75,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9752338023828099,0.74,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9754726612538165,0.7399999725925902,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.97562676375124,0.73,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.975805907904495,0.73,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9758232444354551,0.74,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9760293565257592,0.74,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9760505456191549,0.75,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9765475261733461,0.7599999483199932,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9765571575794351,0.7599999483199932,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766091671723155,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766091671723155,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766091671723155,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766091671723155,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766110934535333,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766110934535333,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766110934535333,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766110934535333,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766110934535333,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766110934535333,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766130197347511,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766149460159689,0.7599999944727268,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9766862184210273,0.75,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9767497857012145,0.76,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768538048869755,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768538048869755,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768538048869755,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768538048869755,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768538048869755,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768538048869755,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768538048869755,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768538048869755,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768538048869755,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.976857657449411,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768634362930644,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9768653625742822,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.8099999996142856,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.809999996686363,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.8099999960911524,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.8099999975204076,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.8099999962749098,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.8099999961631578,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.8099999931149997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.8099999950255875,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.80999999955,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.8099999945999997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9769019619174203,0.8099999952857139,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9771851252564362,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9771851252564362,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9771928303813073,0.8170585668047782,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772024617873963,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772043880686141,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772043880686141,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772043880686141,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.977206314349832,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772178720371387,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772197983183565,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772275034432277,0.8,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772409874117522,0.8099999642249956,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772448399741879,0.8099999931149997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772486925366234,0.8099999931149997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.977252545099059,0.8099999931149997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772583239427124,0.8199999934399984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9772833655985438,0.8199999934399984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775549712502528,0.8099999931149997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.977581939187302,0.8099999931149997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775896443121731,0.8099999941334705,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775896443121731,0.8099999961631578,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775896443121731,0.8099999952857139,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775896443121731,0.8099999931149997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775896443121731,0.8099999937724232,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775896443121731,0.8099999996142856,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775896443121731,0.809999996686363,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775896443121731,0.8099999975504031,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9775896443121731,0.8099999975204076,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9776146859680045,0.8099999931149997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779421537750296,0.81,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779421537750296,0.81,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779556377435542,0.8199999835999839,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779903108054745,0.8227231897513048,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779922370866923,0.83,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779922370866923,0.8299999956883115,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779922370866923,0.829999996637974,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779922370866923,0.83,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779960896491279,0.8299999947578942,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779980159303456,0.8299999975099996,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9779999422115635,0.8299999957435886,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9780018684927813,0.8299999973650791,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.978023057586177,0.829999996494192,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9780249838673948,0.8232963083132754,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9780596569293151,0.8299999798263858,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.978398682423647,0.8399999758769213,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.978398682423647,0.8399999968744185,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784372080480029,0.8299999975099996,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784372080480029,0.8299999975099996,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784372080480029,0.83,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784622497038342,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784699548287055,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784718811099232,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784795862347944,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784815125160122,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784872913596656,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.978493070203319,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784949964845367,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9784988490469724,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.97872807651189,0.79,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.839999970050137,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.8399999640733177,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.839999976393441,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.83999999825273,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.84,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.839999976393441,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.8399999729032239,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.8399999834630861,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.8399999787229534,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9790459129128262,0.8399999805371232,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9791325955676269,0.829999970047069,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9791961628478142,0.79,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.79,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792154256599921,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792250570660811,0.7899999739299982,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792308359097345,0.79,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792327621909522,0.79,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792327621909522,0.79,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9792924769087039,0.8341817308384017,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9793021083147929,0.7912978443184235,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9794080537817716,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9794523582497808,0.77,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9794619896558698,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9794639159370877,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9794639159370877,0.78,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9794696947807411,0.7899999993992395,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9794966627177901,0.7899999992419153,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9795159255299681,0.79,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9797856049004594,0.84,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.979789457462895,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9797933100253305,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9797933100253305,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9797971625877662,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.979799088868984,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.979799088868984,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9798010151502018,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9798029414314195,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9798029414314195,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9798087202750729,0.84,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9798183516811619,0.8399999949599988,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9798453196182111,0.8399999949599988,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9798472458994288,0.8399999995338189,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.979939707397883,0.82,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9799416336791008,0.82,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9799936432719812,0.8199999819599986,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9800129060841593,0.8199999671999948,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9800514317085152,0.82,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802036079247209,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802036079247209,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802055342059387,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802055342059387,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802074604871566,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802074604871566,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802074604871566,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802074604871566,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802093867683743,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802305758617701,0.829999970119998,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9802748803297794,0.8399999798399985,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9805484122627063,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9806485788860315,0.85,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9806582102921205,0.85,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9807179250098722,0.8499999985859258,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808026813834552,0.8499999787499984,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808103865083263,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9808681749448602,0.8599999988533331,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809278896626118,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809278896626118,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809278896626118,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809278896626118,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809278896626118,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809298159438297,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809298159438297,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809298159438297,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809298159438297,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809298159438297,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809298159438297,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9809317422250474,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9810280562859371,0.86,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9811860113457964,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9811860113457964,0.8599999991399997,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9812418735011125,0.86,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9812418735011125,0.86,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9813266298746954,0.87,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9814133125294962,0.87,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9814711009660301,0.87,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9814788060909012,0.87,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9815808989954443,0.8527692895339954,1.0
btc-above-100k-till-2025-end,real,raw_trade,0.9816097932137112,0.8795972709182223,1.0
