market,n_agents,pnl
ethereum,50,3.4149920255183304
ethereum,50,-0.24652363667790134
ethereum,50,1.4347826086956559
ethereum,50,-2.829559386973159
ethereum,50,372.3477564102577
ethereum,50,-0.34261501210653833
ethereum,50,-3.745026380973286
ethereum,50,133.75014567627477
ethereum,50,0.37964912280701846
ethereum,50,26.14854443801778
ethereum,50,1.0713546798029938
ethereum,50,-0.2176724137931032
ethereum,50,9.676595744680867
ethereum,50,0.0
ethereum,50,-1.6362781954887282
ethereum,50,7.6365364741641315
ethereum,50,-0.757485310344828
ethereum,50,0.5
ethereum,50,21.191226944059963
ethereum,50,-0.4044486215538825
ethereum,50,1.7895408163265287
ethereum,50,3.63293679680568
ethereum,50,-4.441642005201345
ethereum,50,-19.676625036009057
ethereum,50,-0.514668061628651
ethereum,50,-5.627320954907162
ethereum,50,1.0116689449364653
ethereum,50,-58.25426274106189
ethereum,50,-700.0
ethereum,50,13.0
ethereum,50,-2.5102137906240998
ethereum,50,-4.9506980723572624
ethereum,50,-2.0572922555115873
ethereum,50,2.784885537292638
ethereum,50,-181.7062248338798
ethereum,50,-0.05000000000000071
ethereum,50,-13.837217906030219
ethereum,50,228.4313315578438
ethereum,50,4.75
ethereum,50,-1.311117832896418
ethereum,50,-4.67565667985679
ethereum,50,-4.432530498321498
ethereum,50,-0.03162399660825521
ethereum,50,-84.60316342220591
ethereum,50,6.408163265306115
ethereum,50,-27.333333333333314
ethereum,50,-506.5147814207594
ethereum,50,7.010556000348856
ethereum,50,-1.8965517241379288
ethereum,50,-18.518579234972663
ethereum,50,1.0852876734693861
ethereum,50,-1017.8735524761723
ethereum,50,-1.249826162538028
ethereum,50,8.061797146196511
ethereum,50,9.40625
ethereum,50,0.9010204081632764
ethereum,50,-17.716258681473647
ethereum,50,-1.4880327219949852
ethereum,50,-141.27681408588478
ethereum,50,-5.176863614976142
ethereum,50,-8.620689655172441
ethereum,50,-2.517920485875706
ethereum,50,-16.22623931484233
ethereum,50,-296.17490699747214
ethereum,50,1.5344827586206904
ethereum,50,4.223564309444697
ethereum,50,-7.882847038019449
ethereum,50,67.34552380053901
ethereum,50,-0.9853574907461518
ethereum,50,4.260204081632651
ethereum,50,-0.6440795559666981
ethereum,50,0.0
ethereum,50,-0.13333333333333286
ethereum,50,-5.050981638418023
ethereum,50,7.7345795454545225
ethereum,50,1.1456896551724185
ethereum,50,0.4518477315009122
ethereum,50,1.249999999999993
ethereum,50,3.299999999999983
ethereum,50,-2.954545454545496
ethereum,50,0.0
ethereum,50,1.25
ethereum,50,3.8714283083333356
ethereum,50,-0.5375253458498008
ethereum,50,-0.7795994333333329
ethereum,50,0.1663043478260846
ethereum,50,4.318181818181813
ethereum,50,19.517543232288062
ethereum,50,-0.26739439962031497
ethereum,50,0.43085106382978466
ethereum,50,67.5
ethereum,50,-0.20252796212122348
ethereum,50,25.43937738688146
ethereum,50,294.888498145403
ethereum,50,-0.8406818181817926
ethereum,50,0.0
ethereum,50,0.1293103448275872
ethereum,50,0.0
ethereum,50,0.0
ethereum,50,5.0
ethereum,50,-1.080000000000041
ethereum,50,-5.86133069828719
ethereum,50,0.0
ethereum,50,-0.4327852998065751
ethereum,50,5.818181818181756
ethereum,50,-0.09333333333333371
ethereum,50,800.0
ethereum,50,-0.22727272727271952
ethereum,50,5.295454545454504
ethereum,50,1.4204545454545325
ethereum,50,-0.05000000000000071
ethereum,50,-0.5748840579710137
ethereum,50,7.383720930229174
ethereum,50,-0.20351239669421517
ethereum,50,25.833333333333258
ethereum,50,0.9199999999999946
ethereum,50,0.0
ethereum,50,-0.04636363636363683
ethereum,50,116.95516693215905
ethereum,50,-0.8333333333333712
ethereum,100,-2.511299435028249
ethereum,100,-0.5208333333333321
ethereum,100,1.2695399393326632
ethereum,100,9.274468085106378
ethereum,100,-1.9173913043478237
ethereum,100,4.861702127659612
ethereum,100,8.779919419782601
ethereum,100,1.3500000000000085
ethereum,100,-0.8944986690328278
ethereum,100,-0.36170212765961196
ethereum,100,-0.20486111111111072
ethereum,100,5.474576271186436
ethereum,100,2.3613193403298283
ethereum,100,-11.29378531073445
ethereum,100,-0.8976449275362484
